id,xcoord,ycoord,BSI_211024,B03_Green_,B02_Blue_4,B12_SWIR_2,B11_SWIR_1,B8A_VRE_86,B07_VRE_78,B06_VRE_74,B05_VRE_75,B04_Red_66
138015,367247.472,4135332.587,0.23963,1481,929,3117,4061,2858,2930,2746,2512,2113
4285716,338307.472,4098872.587,0.25306,1133,732,2307,3341,2286,2259,2117,1964,1722
4285715,338287.472,4098872.587,0.25819,1287,809,2572,3750,2554,2480,2333,2207,1954
154444,377187.472,4135192.587,0.1715,2126,1514,3011,4200,3375,3328,3237,3077,2713
154443,377167.472,4135192.587,0.17498,2209,1548,3168,4352,3497,3467,3353,3190,2833
154446,377227.472,4135192.587,0.17749,1837,1302,2884,4026,3142,3088,2974,2755,2336
154445,377207.472,4135192.587,0.15719,2304,1657,3065,4287,3544,3480,3301,3221,2854
4285714,338267.472,4098872.587,0.25737,1456,917,2757,4010,2700,2634,2525,2367,2114
4432905,368807.472,4097592.587,0.20401,2128,1454,3406,4718,3632,3586,3343,3255,2975
4285724,338467.472,4098872.587,0.23022,1112,739,2473,3254,2297,2181,2027,1887,1598
154442,377147.472,4135192.587,0.16953,2357,1626,3376,4546,3716,3635,3503,3356,2977
154441,377127.472,4135192.587,0.19828,1959,1347,3207,4283,3303,3306,3198,3045,2667
4453412,369267.472,4097412.587,0.23796,1731,1122,3030,4313,3094,3027,2953,2845,2536
4285726,338507.472,4098872.587,0.23362,1084,691,2166,3123,2245,2145,2029,1863,1603
4453411,369247.472,4097412.587,0.23692,1543,972,2772,4130,2996,2968,2723,2597,2302
4285725,338487.472,4098872.587,0.22983,1172,768,2374,3250,2315,2254,2096,1951,1673
4453413,369287.472,4097412.587,0.24902,1494,921,2710,4095,2918,2880,2742,2600,2290
4809222,338827.472,4094272.587,0.21556,1144,752,2696,3140,2343,2192,2049,1882,1656
4453408,369187.472,4097412.587,0.24421,1404,945,2759,4013,2696,2647,2443,2276,1981
4809221,338807.472,4094272.587,0.21625,1187,782,2710,3142,2333,2202,2053,1894,1692
4453407,369167.472,4097412.587,0.25967,1536,1040,3258,4451,2836,2748,2607,2399,2144
4809216,338707.472,4094272.587,0.22327,1117,704,2661,3080,2354,2253,2117,1996,1736
4453410,369227.472,4097412.587,0.23861,1384,884,2467,3780,2744,2677,2609,2426,2122
4809215,338687.472,4094272.587,0.22646,1071,684,2558,2978,2245,2162,2016,1911,1666
2937692,371187.472,4110732.587,0.24558,1277,891,2661,3729,2456,2354,2165,2017,1797
4453409,369207.472,4097412.587,0.23512,1347,863,2382,3655,2657,2568,2448,2307,2029
3099228,369987.472,4109312.587,0.24981,1584,1048,3077,4291,2862,2805,2626,2471,2223
2937691,371167.472,4110732.587,0.26412,1203,825,2608,3630,2290,2141,2056,1938,1721
3099227,369967.472,4109312.587,0.24951,1620,1070,3106,4407,2965,2941,2731,2627,2311
3099230,370027.472,4109312.587,0.21419,1746,1278,3174,4242,2998,2874,2693,2553,2365
2937693,371207.472,4110732.587,0.23788,1364,988,2763,3756,2485,2349,2194,2056,1885
3761208,363267.472,4103492.587,0.26329,1315,969,3069,3745,2218,2118,1961,1862,1720
3099229,370007.472,4109312.587,0.23376,1680,1170,3148,4321,2929,2818,2690,2520,2279
3761210,363307.472,4103492.587,0.24722,1462,1102,3494,4067,2514,2364,2210,2100,1924
3761209,363287.472,4103492.587,0.25628,1462,1063,3389,4053,2460,2316,2206,2103,1898
4809224,338867.472,4094272.587,0.21149,1093,726,2579,2968,2212,2055,1909,1757,1546
4809223,338847.472,4094272.587,0.22406,1107,724,2635,3083,2249,2134,2001,1861,1607
3058400,372787.472,4109672.587,0.17469,1865,1270,2431,3736,3100,3117,2932,2794,2484
3058399,372767.472,4109672.587,0.16577,1892,1298,2386,3820,3216,3173,3058,2884,2488
2741862,369307.472,4112452.587,0.20582,431,338,1339,2276,1464,1205,989,694,460
2680516,371427.472,4112992.587,0.25266,1212,889,3084,4185,2594,2293,2139,1917,1653
2662044,366147.472,4113152.587,0.22824,1633,1138,2948,4234,2967,2860,2735,2542,2299
2680515,371407.472,4112992.587,0.25998,1150,869,3033,4112,2494,2144,1983,1802,1614
2662043,366127.472,4113152.587,0.21433,1709,1199,3054,4345,3099,2942,2737,2655,2298
2741863,369327.472,4112452.587,0.22266,421,338,1371,2330,1446,1173,1038,693,476
2662045,366167.472,4113152.587,0.23753,1626,1085,3006,4336,3019,2920,2762,2618,2325
4811491,338687.472,4094252.587,0.23202,1076,681,2608,3087,2283,2206,2056,1903,1668
2680512,371347.472,4112992.587,0.26962,1271,954,3495,4478,2619,2342,2147,1996,1733
2864384,361667.472,4111372.587,0.20083,816,613,2151,3191,2270,1927,1714,1404,1141
2680514,371387.472,4112992.587,0.2785,1162,851,3191,4262,2421,2178,1976,1857,1536
2864383,361647.472,4111372.587,0.19658,763,564,2090,3132,2252,1853,1629,1320,1062
2680513,371367.472,4112992.587,0.27652,1239,932,3386,4510,2604,2273,2056,1927,1729
2864385,361687.472,4111372.587,0.20079,787,578,2138,3204,2256,1902,1699,1378,1054
1535834,374347.472,4123052.587,0.23665,1790,1221,2816,4378,3024,3043,2903,2828,2499
3076612,372867.472,4109512.587,0.17983,1783,1175,2366,3674,3014,3035,2857,2718,2352
3076611,372847.472,4109512.587,0.16428,1675,1169,2511,3671,3028,2928,2718,2566,2176
3058396,372707.472,4109672.587,0.1557,2502,1761,3006,4642,3941,3921,3827,3629,3163
3076614,372907.472,4109512.587,0.14684,2235,1537,2708,4139,3576,3607,3366,3236,2734
4811499,338847.472,4094252.587,0.22702,1077,690,2664,3112,2279,2118,2010,1869,1601
3076613,372887.472,4109512.587,0.15198,2048,1423,2536,3974,3412,3318,3195,3035,2594
2662016,365587.472,4113152.587,0.24102,1962,1308,3649,4834,3329,3256,3166,3034,2748
2981020,372867.472,4110352.587,0.20593,1516,1015,2832,3933,3053,2891,2803,2609,2245
3058398,372747.472,4109672.587,0.17815,2039,1355,2599,3987,3316,3355,3187,3065,2709
3058397,372727.472,4109672.587,0.1721,2111,1414,2713,4261,3565,3510,3480,3313,2788
2981021,372887.472,4110352.587,0.20265,1594,1076,2742,3854,3020,3004,2826,2641,2324
38282,375467.472,4136212.587,0.21429,1793,1224,3301,4264,3000,2900,2842,2666,2264
3076619,373007.472,4109512.587,0.1531,1710,1151,2503,3756,3277,3124,2889,2650,2273
3076618,372987.472,4109512.587,0.14731,1874,1245,2598,3974,3510,3404,3137,2960,2424
2983056,368067.472,4110332.587,0.21137,1460,1078,2883,3838,2696,2485,2363,2207,1959
3078896,373027.472,4109492.587,0.20413,1927,1234,3167,4400,3425,3388,3217,3104,2649
3217363,365647.472,4108272.587,0.18038,1174,874,2545,3472,2661,2288,2082,1895,1619
2983055,368047.472,4110332.587,0.2099,1393,1041,2787,3664,2550,2343,2210,2046,1835
2678444,375507.472,4113012.587,0.2442,2021,1456,3884,5211,3335,3290,3068,2927,2676
3078895,373007.472,4109492.587,0.18989,1931,1274,2775,4090,3263,3293,3161,2987,2574
3078897,373047.472,4109492.587,0.20051,2041,1378,3185,4307,3313,3308,3221,3053,2737
3217360,365587.472,4108272.587,0.17668,1044,767,2101,2967,2297,2001,1858,1671,1412
2678445,375527.472,4113012.587,0.24311,2098,1512,3933,5267,3376,3326,3206,3037,2761
2866660,361667.472,4111352.587,0.18845,833,625,2119,3213,2383,2005,1772,1449,1192
3217362,365627.472,4108272.587,0.19607,1126,799,2419,3334,2477,2132,1994,1793,1540
2866659,361647.472,4111352.587,0.18312,825,634,2106,3177,2357,2011,1714,1452,1155
3217361,365607.472,4108272.587,0.19148,1046,791,2228,3131,2323,2013,1871,1703,1458
2866661,361687.472,4111352.587,0.19495,867,631,2193,3271,2398,1970,1772,1496,1225
2866658,361627.472,4111352.587,0.19429,885,666,2161,3284,2382,2140,1826,1479,1234
293598,383547.472,4133972.587,0.20321,1451,933,2223,3233,2588,2535,2434,2313,2084
293597,383527.472,4133972.587,0.19836,1553,983,2271,3263,2626,2569,2411,2346,2132
3078886,372827.472,4109492.587,0.17594,1730,1172,2776,3887,3219,3143,2900,2757,2379
293591,383407.472,4133972.587,0.1824,2044,1424,3268,4212,3332,3268,3172,3051,2666
2983054,368027.472,4110332.587,0.21161,1367,1027,2756,3618,2492,2323,2175,2005,1790
3078894,372987.472,4109492.587,0.15878,2163,1483,2433,3893,3301,3248,3249,3118,2697
3078888,372867.472,4109492.587,0.17765,1656,1109,2182,3533,2909,2918,2754,2629,2221
3078887,372847.472,4109492.587,0.16209,1610,1095,2317,3580,3051,2865,2705,2532,2170
3593179,371167.472,4104972.587,0.19056,2299,1559,3672,5006,3927,3862,3691,3512,3063
3593176,371107.472,4104972.587,0.19085,2082,1479,3217,4405,3401,3366,3194,3110,2777
5228080,340307.472,4090592.587,0.2831,1026,668,2858,3486,2134,2014,1850,1723,1529
314084,383587.472,4133792.587,0.21713,1738,1068,3156,4190,3365,3314,3131,3034,2702
4512468,366867.472,4096892.587,0.20246,2034,1446,3778,4824,3476,3405,3141,3042,2597
3593178,371147.472,4104972.587,0.17874,2468,1734,3804,4984,3938,3854,3843,3726,3157
3147268,374867.472,4108892.587,0.21039,2003,1374,3227,4732,3490,3347,3209,3076,2724
5228079,340287.472,4090592.587,0.30037,1062,683,2988,3951,2366,2210,2061,1921,1716
3593177,371127.472,4104972.587,0.18293,2313,1667,3515,4778,3713,3627,3485,3376,3011
314086,383627.472,4133792.587,0.19955,2169,1444,3293,4370,3502,3515,3376,3237,3042
3147270,374907.472,4108892.587,0.19247,2264,1601,3389,4948,3803,3733,3483,3351,3032
5228081,340327.472,4090592.587,0.26249,1097,728,2802,3367,2166,2023,1933,1748,1587
314085,383607.472,4133792.587,0.21205,1890,1186,3248,4243,3403,3357,3209,3128,2816
3147269,374887.472,4108892.587,0.20195,2074,1455,3263,4821,3629,3505,3327,3202,2836
2159004,365267.472,4117572.587,0.23232,1703,1150,2883,4214,2921,2884,2658,2579,2321
2159003,365247.472,4117572.587,0.22984,1747,1199,2947,4349,2998,2841,2665,2637,2353
2159006,365307.472,4117572.587,0.21889,1658,1123,2864,4067,2938,2781,2587,2533,2270
2159005,365287.472,4117572.587,0.22217,1670,1149,2917,4180,2956,2841,2674,2577,2270
2159000,365187.472,4117572.587,0.24079,1738,1181,3372,4586,3066,2962,2787,2669,2355
2158999,365167.472,4117572.587,0.25038,1582,1063,3367,4361,2844,2756,2600,2435,2156
2159002,365227.472,4117572.587,0.23402,1801,1242,3145,4489,3049,2980,2853,2717,2424
2159001,365207.472,4117572.587,0.24357,1764,1201,3275,4593,3052,2990,2781,2710,2399
3147277,375047.472,4108892.587,0.20898,1908,1312,3098,4422,3306,3244,3127,2952,2636
4512472,366947.472,4096892.587,0.20105,2018,1455,3783,4791,3399,3358,3110,2973,2506
3149552,375027.472,4108872.587,0.20708,1897,1328,3047,4497,3330,3176,3061,2889,2594
3149551,375007.472,4108872.587,0.21123,2010,1394,3081,4607,3397,3314,3178,3052,2750
5228078,340267.472,4090592.587,0.30885,1094,702,3115,4134,2403,2324,2176,1974,1746
4765988,339027.472,4094652.587,0.24113,1472,971,2905,3956,2749,2644,2541,2384,2128
524756,363667.472,4131932.587,0.17691,895,587,1939,2411,2051,1920,1776,1599,1361
4765987,339007.472,4094652.587,0.24354,1549,1024,3022,4137,2823,2771,2616,2474,2187
524755,363647.472,4131932.587,0.1854,897,589,1910,2364,1977,1873,1738,1580,1370
524758,363707.472,4131932.587,0.17256,887,579,1892,2406,2075,1963,1801,1570,1355
524757,363687.472,4131932.587,0.18411,886,577,1932,2490,2073,1905,1735,1610,1356
4765984,338947.472,4094652.587,0.23178,1572,1011,3150,4218,3036,2911,2764,2564,2271
4765986,338987.472,4094652.587,0.23048,1506,978,2952,4020,2900,2748,2605,2446,2181
4765985,338967.472,4094652.587,0.23156,1422,955,2954,3930,2790,2643,2496,2354,2072
3149548,374947.472,4108872.587,0.19426,2477,1774,3794,5253,3958,3881,3740,3644,3243
2220294,362027.472,4117032.587,0.20331,1849,1283,3632,4548,3341,3207,3022,2864,2436
3149547,374927.472,4108872.587,0.20219,2320,1711,3687,5120,3689,3610,3549,3442,3017
2220293,362007.472,4117032.587,0.2131,1923,1308,3724,4651,3330,3234,3010,2844,2499
3149550,374987.472,4108872.587,0.21188,2205,1549,3255,4903,3586,3628,3415,3333,2993
3613654,370987.472,4104792.587,0.20734,1941,1274,3440,4590,3524,3464,3373,3160,2718
3149549,374967.472,4108872.587,0.18996,2465,1747,3577,5186,4016,3955,3732,3616,3280
3613653,370967.472,4104792.587,0.22334,1552,964,3097,4211,3162,3102,2893,2722,2288
3149544,374867.472,4108872.587,0.20683,2071,1456,3215,4628,3397,3286,3154,3025,2756
3149546,374907.472,4108872.587,0.21328,2170,1518,3354,4852,3504,3479,3351,3183,2893
3351890,370507.472,4107092.587,0.23658,664,534,1510,2088,1286,1185,1057,963,860
3149545,374887.472,4108872.587,0.21571,2042,1406,3170,4619,3368,3305,3198,3027,2781
2220296,362067.472,4117032.587,0.20816,1865,1283,3572,4520,3316,3191,3048,2806,2497
2220295,362047.472,4117032.587,0.20428,1881,1317,3590,4482,3260,3221,2965,2806,2445
3613656,371027.472,4104792.587,0.17766,2385,1661,3589,4896,3882,3738,3638,3452,3042
3613655,371007.472,4104792.587,0.1905,2332,1614,3635,4896,3770,3710,3555,3429,3022
2220297,362087.472,4117032.587,0.20451,1979,1344,3653,4558,3380,3295,3130,2905,2595
3613657,371047.472,4104792.587,0.19313,1936,1267,3305,4501,3546,3497,3392,3191,2616
4765976,338787.472,4094652.587,0.2488,1016,677,2620,3125,2134,2000,1873,1764,1548
4765978,338827.472,4094652.587,0.25859,917,571,2355,2973,2104,2059,1912,1800,1568
3568212,372547.472,4105192.587,0.21416,2192,1509,3794,4988,3630,3479,3332,3289,2952
4765977,338807.472,4094652.587,0.24986,970,619,2471,3047,2149,2038,1906,1782,1565
3568211,372527.472,4105192.587,0.20686,2320,1656,3850,5157,3781,3695,3563,3441,3116
3568214,372587.472,4105192.587,0.22263,1915,1321,3504,4600,3288,3206,3082,2956,2649
3568213,372567.472,4105192.587,0.22892,1957,1349,3469,4703,3301,3267,3100,2983,2708
4410144,368787.472,4097792.587,0.21703,2007,1381,3333,4774,3475,3420,3226,3114,2774
4410145,368807.472,4097792.587,0.21978,1920,1326,3267,4627,3353,3339,3184,3031,2688
4551167,367007.472,4096552.587,0.24184,1528,1004,2695,3965,2761,2706,2602,2427,2202
2222572,362067.472,4117012.587,0.21052,1907,1286,3586,4597,3353,3277,3060,2945,2516
2222571,362047.472,4117012.587,0.20267,1976,1378,3632,4654,3402,3189,3011,2916,2556
2222574,362107.472,4117012.587,0.19617,1848,1255,3388,4362,3281,3137,3017,2810,2388
2222573,362087.472,4117012.587,0.20177,1897,1293,3520,4478,3320,3250,3044,2874,2467
5164358,340427.472,4091152.587,0.26893,1048,757,2929,3895,2342,2110,1885,1726,1484
124372,367507.472,4135452.587,0.19711,2017,1406,3436,4545,3425,3291,3148,3088,2658
124371,367487.472,4135452.587,0.20017,2052,1391,3412,4521,3416,3328,3292,3107,2692
2222570,362027.472,4117012.587,0.20059,1868,1327,3574,4507,3266,2994,2864,2736,2391
124373,367527.472,4135452.587,0.19546,1808,1251,3183,4154,3213,3083,2913,2779,2479
3055958,369467.472,4109692.587,0.23097,1998,1412,3276,4939,3341,3227,3106,2900,2669
2222569,362007.472,4117012.587,0.20704,1743,1255,3485,4348,3071,2903,2708,2540,2237
3055957,369447.472,4109692.587,0.22154,1904,1406,3161,4776,3264,3185,2969,2858,2552
3989964,340867.472,4101472.587,0.25514,1728,1090,3438,4479,3019,3029,2897,2746,2445
2391410,370347.472,4115532.587,0.16597,1474,1044,2711,3625,3029,2833,2646,2549,2069
3989965,340887.472,4101472.587,0.24426,1617,1025,3199,4257,3005,2970,2816,2675,2378
5164360,340467.472,4091152.587,0.26975,1068,767,2983,4007,2399,2026,1902,1762,1498
5164359,340447.472,4091152.587,0.27412,1051,759,2978,3930,2330,2042,1878,1689,1492
3989962,340827.472,4101472.587,0.22858,1633,1035,3113,4094,2976,2910,2749,2560,2294
5164361,340487.472,4091152.587,0.266,1035,740,2923,3941,2396,2074,1865,1706,1468
3055960,369507.472,4109692.587,0.22415,2063,1470,3605,4905,3369,3252,3121,2961,2730
3055959,369487.472,4109692.587,0.22307,2062,1454,3496,5012,3497,3311,3128,2992,2782
2220495,366047.472,4117032.587,0.14363,1680,1524,2944,2984,2110,2123,2046,1954,1869
3055962,369547.472,4109692.587,0.21793,1855,1379,3515,4525,3105,2973,2881,2731,2458
3055961,369527.472,4109692.587,0.21567,1976,1446,3564,4663,3218,3066,2912,2825,2566
3258292,364867.472,4107912.587,0.18141,2240,1653,3325,4547,3482,3426,3284,3205,2864
3258294,364907.472,4107912.587,0.17256,2271,1730,3468,4537,3468,3432,3262,3096,2829
4768254,338827.472,4094632.587,0.23779,927,602,2366,2872,2121,2037,1887,1776,1550
3258293,364887.472,4107912.587,0.17222,2310,1798,3461,4592,3477,3385,3261,3171,2878
2860139,367807.472,4111412.587,0.23023,1686,1114,3124,4269,3072,3075,2850,2749,2421
3258300,365027.472,4107912.587,0.16574,2573,1863,3424,4801,3938,3959,3855,3641,3305
2860136,367747.472,4111412.587,0.21363,1628,1105,2847,4197,3141,3075,2813,2641,2356
3258299,365007.472,4107912.587,0.17214,2404,1739,3292,4650,3710,3656,3569,3384,3065
3588692,372467.472,4105012.587,0.23107,1608,1047,3142,4211,3041,2910,2832,2667,2334
2860138,367787.472,4111412.587,0.22798,1671,1097,3116,4272,3102,3063,2883,2750,2407
4430628,368787.472,4097612.587,0.21423,1842,1313,2925,4322,3127,3109,2994,2874,2539
3258301,365047.472,4107912.587,0.17132,2410,1652,3217,4587,3833,3818,3745,3614,3166
3588691,372447.472,4105012.587,0.2238,1763,1177,3235,4329,3148,3103,2882,2839,2490
2860137,367767.472,4111412.587,0.22173,1686,1109,3063,4348,3240,3130,3023,2803,2479
3258296,364947.472,4107912.587,0.17666,2275,1732,3439,4581,3460,3392,3270,3137,2839
4430630,368827.472,4097612.587,0.2024,1909,1336,3034,4339,3308,3318,3157,2945,2662
3258295,364927.472,4107912.587,0.16753,2254,1717,3407,4464,3421,3368,3236,3060,2742
4430629,368807.472,4097612.587,0.20909,1904,1351,3022,4413,3243,3206,3023,2896,2610
3258298,364987.472,4107912.587,0.1663,2284,1683,3130,4424,3503,3468,3333,3197,2831
3258297,364967.472,4107912.587,0.17118,2349,1766,3332,4522,3514,3453,3334,3221,2939
2594268,376227.472,4113752.587,0.21052,2421,1722,3970,5334,3847,3754,3642,3490,3205
3588690,372427.472,4105012.587,0.2171,2003,1377,3363,4550,3311,3201,3145,2974,2738
3588689,372407.472,4105012.587,0.21579,1990,1356,3320,4499,3252,3270,3095,3014,2645
2639283,366127.472,4113352.587,0.20361,1792,1238,2994,4262,3219,3144,2943,2750,2474
2594270,376267.472,4113752.587,0.18353,2450,1743,3758,5179,4058,3935,3744,3531,3230
2594269,376247.472,4113752.587,0.19674,2490,1769,3925,5380,4047,3910,3706,3586,3285
4283439,338287.472,4098892.587,0.24568,1098,722,2252,3125,2181,2122,1969,1875,1669
3399038,357547.472,4106672.587,0.16564,1068,815,2423,3519,2827,2342,2112,1899,1569
3399037,357527.472,4106672.587,0.18273,1098,862,2611,3693,2801,2353,2142,1945,1608
3758932,363267.472,4103512.587,0.2623,1281,967,3014,3669,2166,2061,1920,1867,1692
2856011,376287.472,4111452.587,0.22793,1944,1309,3002,4642,3318,3277,3183,3056,2717
3758934,363307.472,4103512.587,0.24616,1407,1094,3437,3925,2394,2246,2070,1991,1841
135744,367347.472,4135352.587,0.1826,2252,1621,3466,4805,3670,3582,3378,3293,2850
4391884,367747.472,4097952.587,0.21544,1580,1126,3033,4063,2887,2795,2576,2397,2154
3758933,363287.472,4103512.587,0.24614,1438,1091,3406,3948,2445,2344,2161,2070,1897
4391883,367727.472,4097952.587,0.2274,1721,1194,3465,4450,3109,3009,2842,2733,2386
4806947,338847.472,4094292.587,0.22059,1095,721,2659,3048,2247,2110,1965,1822,1600
135746,367387.472,4135352.587,0.19082,2022,1419,3218,4413,3360,3337,3159,2998,2620
3053846,372747.472,4109712.587,0.15839,1928,1303,2367,3833,3296,3318,3117,2963,2497
135745,367367.472,4135352.587,0.19294,2155,1519,3400,4688,3532,3479,3344,3209,2778
3053845,372727.472,4109712.587,0.1471,2197,1509,2388,3963,3483,3507,3365,3242,2751
4451136,369267.472,4097432.587,0.23606,1684,1083,3042,4307,3124,3065,2951,2816,2500
2856010,376267.472,4111452.587,0.21818,1905,1278,2950,4555,3350,3318,3135,3008,2656
152164,377107.472,4135212.587,0.16713,2166,1539,3244,4229,3437,3316,3202,3117,2744
4451135,369247.472,4097432.587,0.23575,1608,1009,2832,4191,3087,3035,2855,2713,2432
4391880,367667.472,4097952.587,0.23413,1769,1258,3506,4505,3068,2972,2834,2697,2466
4806944,338787.472,4094292.587,0.22472,1123,745,2715,3170,2284,2138,2033,1859,1615
4451138,369307.472,4097432.587,0.23414,1565,985,2811,4045,2994,3007,2844,2653,2367
4806943,338767.472,4094292.587,0.222,1149,766,2784,3202,2346,2176,2074,1933,1686
152166,377147.472,4135212.587,0.16374,2241,1527,3216,4332,3634,3542,3435,3243,2850
4451137,369287.472,4097432.587,0.24198,1505,951,2876,4181,2985,2952,2791,2619,2268
4391882,367707.472,4097952.587,0.23865,1736,1203,3497,4540,3080,2956,2828,2725,2428
4806946,338827.472,4094292.587,0.21787,1134,742,2665,3087,2304,2205,2019,1880,1656
152165,377127.472,4135212.587,0.18264,2247,1561,3457,4511,3570,3550,3430,3328,2913
4391881,367687.472,4097952.587,0.2339,1788,1260,3588,4526,3070,2995,2856,2717,2448
4806945,338807.472,4094292.587,0.20831,1130,772,2696,3118,2314,2136,1999,1888,1592
3053848,372787.472,4109712.587,0.18854,1815,1220,2679,3863,3058,2980,2910,2752,2403
152171,377247.472,4135212.587,0.18094,2105,1462,3087,4202,3291,3323,3137,2920,2651
3053847,372767.472,4109712.587,0.17457,1871,1279,2592,3897,3194,3205,3040,2836,2468
4283438,338267.472,4098892.587,0.25672,1110,706,2367,3323,2279,2181,2044,2026,1724
152168,377187.472,4135212.587,0.17048,2014,1403,2923,4085,3324,3276,3104,2983,2585
2997000,373827.472,4110212.587,0.22156,407,332,1328,2059,1300,1016,860,653,502
4283437,338247.472,4098892.587,0.27471,1239,757,2591,3754,2464,2433,2275,2154,1907
152167,377167.472,4135212.587,0.16293,1985,1388,2827,3987,3372,3246,3069,3021,2626
2996999,373807.472,4110212.587,0.24637,380,318,1330,2100,1265,1030,892,619,518
152170,377227.472,4135212.587,0.17102,1964,1426,3029,4170,3305,3200,3018,2930,2513
152169,377207.472,4135212.587,0.16314,2217,1597,3046,4218,3412,3276,3140,3102,2744
11126,378587.472,4136452.587,0.21588,1600,1126,2649,3725,2666,2573,2533,2454,2155
2997001,373847.472,4110212.587,0.23551,363,280,1290,1923,1184,936,851,622,443
135739,367247.472,4135352.587,0.23739,1488,914,3279,4272,3026,2914,2816,2643,2121
3096950,369947.472,4109332.587,0.23004,1692,1126,3049,4184,2944,2821,2778,2599,2318
4451132,369187.472,4097432.587,0.23216,1276,847,2550,3862,2677,2553,2403,2146,1793
4806940,338707.472,4094292.587,0.21987,1075,681,2529,2983,2287,2170,2042,1909,1658
4451134,369227.472,4097432.587,0.24681,1437,885,2471,3816,2771,2810,2666,2531,2236
4806939,338687.472,4094292.587,0.22743,1037,659,2445,2877,2186,2144,1975,1848,1643
4451133,369207.472,4097432.587,0.22774,1308,833,2285,3491,2575,2496,2378,2203,1927
4806942,338747.472,4094292.587,0.21679,1135,770,2775,3141,2299,2165,1980,1844,1627
289046,383547.472,4134012.587,0.20113,1676,1097,2395,3646,2871,2844,2695,2597,2320
2220432,364787.472,4117032.587,0.20009,1368,977,2651,3539,2625,2507,2322,2177,1865
4806941,338727.472,4094292.587,0.22132,1118,728,2689,3063,2259,2194,1990,1901,1622
289045,383527.472,4134012.587,0.19655,1795,1199,2599,3794,2997,3002,2850,2729,2455
2678240,371427.472,4113012.587,0.26392,1280,949,3091,4181,2515,2252,2085,1939,1767
289039,383407.472,4134012.587,0.1913,1974,1347,3260,4258,3284,3209,3064,2974,2564
2678239,371407.472,4113012.587,0.26703,1283,946,3194,4290,2529,2165,2032,1906,1717
2678241,371447.472,4113012.587,0.25264,1214,906,3135,4219,2598,2282,2110,1905,1654
3074336,372867.472,4109532.587,0.18141,1666,1130,2444,3688,2947,2920,2736,2622,2196
2659766,366107.472,4113172.587,0.23026,1686,1171,2983,4319,2996,2900,2760,2594,2341
4679768,344387.472,4095412.587,0.21273,2005,1342,3980,5042,3678,3565,3405,3173,2691
4679767,344367.472,4095412.587,0.21469,2109,1379,4044,4992,3647,3564,3458,3246,2782
3588627,371167.472,4105012.587,0.18462,2219,1588,3401,4657,3564,3465,3375,3279,2828
2659768,366147.472,4113172.587,0.22486,1638,1104,2782,4125,2924,2817,2622,2487,2240
2862108,361667.472,4111392.587,0.21516,813,626,2233,3296,2252,1931,1681,1388,1160
2659767,366127.472,4113172.587,0.22189,1696,1192,3074,4349,3081,3004,2770,2545,2361
2678238,371387.472,4113012.587,0.28372,1278,948,3500,4564,2570,2320,2140,1960,1741
3588626,371147.472,4105012.587,0.19192,2123,1479,3297,4467,3424,3367,3207,3094,2765
2862107,361647.472,4111392.587,0.20793,743,553,2100,3105,2165,1827,1630,1291,1040
2659770,366187.472,4113172.587,0.23411,1742,1176,3250,4517,3149,3036,2911,2781,2452
2678237,371367.472,4113012.587,0.28076,1352,988,3746,4825,2783,2505,2282,2119,1890
2862110,361707.472,4111392.587,0.22324,813,614,2248,3227,2133,1815,1649,1371,1099
2659769,366167.472,4113172.587,0.2349,1493,998,2714,4009,2816,2756,2507,2381,2147
3215087,365647.472,4108292.587,0.188,1182,871,2511,3466,2634,2356,2145,1949,1662
2862109,361687.472,4111392.587,0.23246,778,583,2261,3297,2146,1819,1563,1367,1085
3056124,372787.472,4109692.587,0.17287,1778,1201,2480,3720,3079,3032,2905,2737,2349
3056123,372767.472,4109692.587,0.16542,1993,1353,2462,3847,3238,3201,3113,2929,2564
2862106,361627.472,4111392.587,0.20566,737,563,2053,3089,2131,1797,1519,1262,1000
2862105,361607.472,4111392.587,0.20452,808,611,2079,3123,2172,1891,1654,1329,1091
2999276,373827.472,4110192.587,0.21655,390,327,1305,2037,1301,1071,859,635,491
3056122,372747.472,4109692.587,0.15956,2022,1366,2424,3925,3385,3442,3246,3055,2630
2978744,372867.472,4110372.587,0.19989,1695,1089,2966,4111,3326,3259,3072,2956,2510
3056121,372727.472,4109692.587,0.14644,2237,1529,2495,4117,3650,3652,3510,3366,2839
2978743,372847.472,4110372.587,0.20185,1474,976,2790,3711,3000,2957,2771,2623,2276
4507919,366927.472,4096932.587,0.21631,2087,1495,3985,5043,3492,3373,3263,3091,2697
4507922,366987.472,4096932.587,0.18616,2146,1532,3915,4803,3642,3474,3354,3162,2738
4507921,366967.472,4096932.587,0.20689,2158,1558,3905,4980,3504,3427,3219,3103,2723
2980780,368067.472,4110352.587,0.20259,1655,1241,3119,4150,2953,2728,2553,2476,2175
2980779,368047.472,4110352.587,0.21444,1414,1061,2915,3824,2639,2452,2279,2109,1896
2980782,368107.472,4110352.587,0.18548,1548,1143,2800,3796,2930,2738,2530,2450,2132
2980781,368087.472,4110352.587,0.18843,1770,1330,3164,4221,3132,2920,2706,2555,2313
291315,383407.472,4133992.587,0.17912,2001,1405,3252,4224,3352,3194,3142,2973,2609
3215086,365627.472,4108292.587,0.19002,1138,835,2384,3317,2492,2164,2033,1818,1571
